"X.1","X","Group.1","Participant_ID","Frame","Seconds","F_Angry","F_Disgusted","F_Afraid","F_Happy","F_Sad","F_Surprised","F_Neutral","F_x1","F_x2","F_y1","F_y2","F_height","F_width","F_area","G_Ratio","G_Direction","G_WOR","G_x1","G_x2","G_y1","G_y2","G_height","G_width","G_area","S_Angry","S_Afraid","S_Happy","S_Sad","S_Neutral","Treatment","Group","newPR","MainFrame","L_Seconds","L_Time","L_Sector","L_angry","L_disgusted","L_afraid","L_happy","L_sad","L_surprised","L_neutral","C_Seconds","C_Time","C_Sector","C_angry","C_disgusted","C_afraid","C_happy","C_sad","C_surprised","C_neutral","R_Seconds","R_Time","R_Sector","R_angry","R_disgusted","R_afraid","R_happy","R_sad","R_surprised","R_neutral","S","ActualFrame","newTime","Treatment_Time","Task","PP_QC","EDA_QC","BR_QC","Chest_HR_QC","Wrist_HR_QC","BL_PP","BL_PP2","J_Angry","J_Disgusted","J_Afraid","J_Happy","J_Sad","J_Surprised","J_Neutral","F_DomEmo","F_DomEmoBinary","F_SumEmo","F_SumEmoBinary","L_DomEmo","L_DomEmoBinary","L_SumEmo","L_SumEmoBinary","C_DomEmo","C_DomEmoBinary","C_SumEmo","C_SumEmoBinary","R_DomEmo","R_DomEmoBinary","R_SumEmo","R_SumEmoBinary","J_DomEmo","J_DomEmoBinary","J_SumEmo","J_SumEmoBinary","F_SumCheck","L_SumCheck","C_SumCheck","R_SumCheck","J_SumCheck","LengthPR","Age","Gender","Nationality","Other_Nationality","Native_Language","Other_Native_Language","Writing_Proficiency","BFI_Agreeableness","BFI_Conscientiousness","BFI_Extraversion","BFI_Neuroticism","BFI_Openness","ERQ_Cognitive_Reappraisal","ERQ_Expressive_Suppression","Percieved_Stress_Scale","NASA_Mental_Demand","NASA_Physical_Demand","NASA_Temporal_Demand","NASA_Performance","NASA_Effort","NASA_Frustration","Word_Count","Character_Count","Criterion_Score","Grammar_Errors.WC","Usage_Errors.WC","Style_Errors.WC","Mechanic_Errors.WC","CJ_Binary","F_DomEmoB_N","F_DomEmoB_N_count","F_DomEmoB_E","F_DomEmoB_E_count","F_DomEmoB_N_percentage","F_DomEmoB_E_percentage","F_SumEmoB_N","F_SumEmoB_N_count","F_SumEmoB_E","F_SumEmoB_E_count","F_SumEmoB_N_percentage","F_SumEmoB_E_percentage","F_observation_count","F_observation_percentage","J_DomEmoB_N","J_DomEmoB_N_count","J_DomEmoB_E","J_DomEmoB_E_count","J_DomEmoB_N_percentage","J_DomEmoB_E_percentage","J_SumEmoB_N","J_SumEmoB_N_count","J_SumEmoB_E","J_SumEmoB_E_count","J_SumEmoB_N_percentage","J_SumEmoB_E_percentage","PJ_DEM_NN","PJ_DEM_NN_count","PJ_DEM_NN_percentage","PJ_DEM_EE","PJ_DEM_EE_count","PJ_DEM_EE_percentage","PJ_DEM_Lock","PJ_DEM_Lock_count","PJ_DEM_Lock_percentage","PJ_SEM_NN","PJ_SEM_NN_count","PJ_SEM_NN_percentage","PJ_SEM_EE","PJ_SEM_EE_count","PJ_SEM_EE_percentage","PJ_SEM_Lock","PJ_SEM_Lock_count","PJ_SEM_Lock_percentage","PJ_DEM_NE","PJ_DEM_NE_count","PJ_DEM_NE_percentage","PJ_DEM_EN","PJ_DEM_EN_count","PJ_DEM_EN_percentage","PJ_DEM_NoLock","PJ_DEM_NoLock_count","PJ_DEM_NoLock_percentage","PJ_SEM_NE","PJ_SEM_NE_count","PJ_SEM_NE_percentage","PJ_SEM_EN","PJ_SEM_EN_count","PJ_SEM_EN_percentage","PJ_SEM_NoLock","PJ_SEM_NoLock_count","PJ_SEM_NoLock_percentage","PCJ_DEM_NE","PCJ_DEM_NE_count","PCJ_DEM_NE_percentage","PCJ_DEM_EN","PCJ_DEM_EN_count","PCJ_DEM_EN_percentage","PCJ_DEM_NoLock","PCJ_DEM_NoLock_count","PCJ_DEM_NoLock_percentage","PCJ_SEM_NE","PCJ_SEM_NE_count","PCJ_SEM_NE_percentage","PCJ_SEM_EN","PCJ_SEM_EN_count","PCJ_SEM_EN_percentage","PCJ_SEM_NoLock","PCJ_SEM_NoLock_count","PCJ_SEM_NoLock_percentage"
251826,251826,4644,"T176",46444.5,4644,0.02566494,2.670056e-06,0.00962383,0.002456504,0.1140928,0.0003656533,0.8477936,38.1,342.1,53.1,357.1,304,304,92460.6,0.7780995,"RIGHT",6.793653,50.1,344.1,98.9,393.3,294.4,294,87115.2,2.110705e-06,0.0003947086,8.541742e-09,0.9797217,0.01988152,"PR","BL",1,7619.5,253.9833,"0:04:14.5",1,0.0711014,0.01948674,0.7283163,0.004564913,0.1085785,4.692503e-07,0.06795173,253.9833,"0:04:14.5",2,0.08173945,0.004166896,0.06952409,9.937862e-05,0.2023509,0.0001116466,0.6420076,253.9833,"0:04:14.5",3,0.001846801,8.637804e-06,0.8645631,0.0001093885,0.1319344,0.0002796173,0.001258007,170.65,7619.5,"2018-07-17 17:29:09",125.5,NA,0.006281784,0.1372211,10,99,96.695,0.005987638,0.005995093,0.05156255,0.007887423,0.5541345,0.001591227,0.1476213,0.0001305777,0.2370724,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251827,251827,4645,"T176",46454.5,4645,0.01157331,4.737654e-06,0.01418677,0.01527646,0.03102476,0.002282828,0.9256511,43,341.7,48.5,347.2,298.7,298.7,89249.1,1.021246,"CENTER",4.341324,57.8,336.6,89.2,367.6,278.4,278.8,78254.4,5.802255e-14,2.755812e-06,4.06671e-15,0.9999823,1.493015e-05,"PR","BL",1,7649.5,254.9833,"0:04:15.5",1,0.06248624,0.02694168,0.8061119,0.006278346,0.03306112,1.642546e-06,0.06511904,254.9833,"0:04:15.5",2,0.1808896,0.01289997,0.1853013,0.01043555,0.4078459,0.003619477,0.1990081,254.9833,"0:04:15.5",3,0.001691421,3.005158e-06,0.6398146,3.397046e-05,0.3575158,0.0001183037,0.0008229381,171.65,7649.5,"2018-07-17 17:29:10",126.5,NA,NA,0.1404236,10,99,97.02,0.005987638,0.005995093,0.08168909,0.01328155,0.5437426,0.005582623,0.2661409,0.001246474,0.08831671,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,"Sad",1,"Emotion",1,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251828,251828,4646,"T176",46464.5,4646,0.03192246,2.114221e-05,0.04833656,0.0121376,0.1111046,0.001394239,0.7950834,35.1,329.4,46.6,340.9,294.3,294.3,86640.1,1.193866,"CENTER",5.735182,42.8,316.4,82.8,356.2,273.4,273.6,75362.8,1.803197e-08,0.006466673,1.296658e-07,0.9781765,0.01535669,"PR","BL",1,7679.5,255.9833,"0:04:16.5",1,0.2042694,0.01402706,0.5327786,0.001624102,0.162571,1.39998e-06,0.08472854,255.9833,"0:04:16.5",2,0.08044696,5.977076e-07,0.01689276,9.597136e-07,0.3079453,5.444884e-06,0.594708,255.9833,"0:04:16.5",3,0.0003674706,2.180165e-07,0.6978809,6.436661e-06,0.3016617,6.849798e-06,7.639815e-05,172.65,7679.5,"2018-07-17 17:29:11",127.5,NA,NA,0.1405838,10,99.5,97.3,0.005987638,0.005995093,0.09502794,0.004675958,0.4158507,0.0005438327,0.2573927,4.564887e-06,0.2265043,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251829,251829,4647,"T176",46474.5,4647,0.0279816,5.562855e-06,0.02347405,0.00372335,0.1056283,0.0002995371,0.8388876,35,334.5,56,355.5,299.5,299.5,89710.7,3.739013,"CENTER",5.809722,30.8,330.4,94.2,393.7,299.5,299.6,90161.8,0.0002678807,0.8864684,0.0005511911,0.08366992,0.02904264,"PR","BL",1,7709.5,256.8333,NA,1,0.04785117,0.001047304,0.8021607,0.02862985,0.07665924,5.414039e-06,0.04364635,256.8667,NA,2,0.08808147,0.000128695,0.1588672,7.22617e-05,0.5722684,0.001477751,0.1791042,256.9833,"0:04:17.5",3,0.0009469071,3.446596e-06,0.8806738,2.752379e-05,0.1180287,7.41314e-05,0.0002455665,173.65,7709.5,"2018-07-17 17:29:12",128.5,NA,0.00627976,0.1402635,10,102,97.565,0.005987638,0.005995093,0.04562652,0.0003931486,0.6139006,0.009576545,0.2556521,0.0005190989,0.07433205,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,"Sad",1,"Emotion",1,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251830,251830,4648,"T176",46484.5,4648,0.0313958,3.894648e-05,0.05607996,0.004562116,0.2072324,0.000419363,0.7002715,38,333.3,39.1,334.4,295.3,295.3,87222.3,1.460547,"CENTER",5.56513,50,308,81.9,339.9,258,258,66564,1.863407e-09,0.001476355,2.503684e-09,0.9968346,0.001689068,"PR","BL",1,7739.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.7,NA,3,0.003621557,4.98022e-06,0.6675027,0.1031538,0.2236333,0.0002826512,0.001801079,174.65,7739.5,"2018-07-17 17:29:13",129.5,NA,0.006277908,0.1415445,10,106,97.835,0.005987638,0.005995093,0.003621557,4.98022e-06,0.6675027,0.1031538,0.2236333,0.0002826512,0.001801079,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251831,251831,4649,"T176",46494.5,4649,0.02156976,1.695906e-06,0.02905038,0.02194535,0.1858196,0.01027998,0.7313332,32.7,332.4,42,341.7,299.7,299.7,89895.5,1.343072,"CENTER",4.712397,42.8,316.4,73.6,346.9,273.3,273.6,75331.8,3.171204e-10,1.316984e-05,6.107291e-18,0.02423688,0.97575,"PR","BL",1,7769.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.8333,NA,2,0.1889476,0.0004153266,0.1232169,0.0001353624,0.5793906,3.773421e-05,0.1078564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.65,7769.5,"2018-07-17 17:29:14",130.5,NA,0.006273271,0.1420249,10,108.5,98.07,0.005987638,0.005995093,0.1889476,0.0004153266,0.1232169,0.0001353624,0.5793906,3.773421e-05,0.1078564,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251832,251832,4650,"T176",46504.5,4650,0.02144221,1.285987e-05,0.06915938,0.07295716,0.05624249,0.04986706,0.7303188,32.7,324.5,48.5,340.3,291.8,291.8,85169,3.1282,"CLOSED",4.80151,50,308,102.2,360.2,258,258,66564,0.0001153018,0.0007078861,0.0002939427,0.01126117,0.9876217,"PR","BL",1,7799.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.65,7799.5,"2018-07-17 17:29:15",131.5,NA,0.006267093,0.1426654,10,108,98.285,0.005987638,0.005995093,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251833,251833,4651,"T176",46514.5,4651,0.02955455,1.14743e-05,0.05117428,0.04324664,0.07284001,0.05976596,0.7434071,32,326.9,50.7,345.6,294.9,294.9,86996.7,NA,"CLOSED",4.725375,33.2,327.6,92.1,386.3,294.2,294.4,87177.2,0.0008987909,0.8723442,0.0344357,0.06805605,0.02426529,"PR","BL",1,7829.5,260.6222,NA,1,0.01556358,3.805817e-05,0.05608817,2.908595e-05,0.8715986,2.025743e-09,0.05668256,261.1667,NA,2,0.02823595,6.57986e-06,0.8246,0.0002408034,0.1099794,0.007824249,0.02911307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.65,7829.5,"2018-07-17 17:29:16",132.5,NA,0.00625941,0.143466,10,105,98.525,0.005987638,0.005995093,0.02189976,2.231902e-05,0.4403441,0.0001349447,0.490789,0.003912126,0.04289781,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Afraid",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,1,1,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251834,251834,4652,"T176",46524.5,4652,0.05445063,0.0003758909,0.3263996,0.001942519,0.3573516,0.002073121,0.2574066,42.7,340.2,40.2,337.7,297.5,297.5,88539.7,NA,"CLOSED",7.209245,73.7,336.9,83.5,346.7,263.2,263.2,69517.6,3.534464e-09,0.001127284,3.507267e-07,0.9985754,0.0002969877,"PR","BL",1,7859.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.0439,"0:04:22.5",2,0.05947462,1.91864e-05,0.6048529,0.000239804,0.26724,0.004043678,0.06412984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.65,7859.5,"2018-07-17 17:29:17",133.5,NA,0.006250104,0.143466,10.5,100.5,98.75,0.005987638,0.005995093,0.05947462,1.91864e-05,0.6048529,0.000239804,0.26724,0.004043678,0.06412984,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Afraid",1,"Emotion",1,NA,NA,NA,NA,"Afraid",1,"Emotion",1,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251835,251835,4653,"T176",46534.5,4653,0.03599232,0.0002434697,0.3186963,0.002772173,0.3293825,0.0009084846,0.3120047,40.2,337.6,43.9,341.3,297.4,297.4,88449.2,NA,"CLOSED",7.102602,70.3,328.3,84.8,342.8,258,258,66564,0.02098438,0.001789264,0.01519596,0.1641458,0.7978846,"PR","BL",1,7889.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.9833,"0:04:23.5",2,0.04917968,9.011812e-07,0.3179787,9.847264e-05,0.570458,1.784825e-05,0.06226647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.65,7889.5,"2018-07-17 17:29:18",134.5,NA,0.006239399,0.1425052,11,96,98.925,0.005987638,0.005995093,0.04917968,9.011812e-07,0.3179787,9.847264e-05,0.570458,1.784825e-05,0.06226647,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251836,251836,4654,"T176",46544.5,4654,0.0319339,7.60156e-05,0.1029232,0.03015175,0.1131896,0.02607216,0.6956533,39.9,334.4,46.3,340.8,294.5,294.5,86740.7,NA,"CLOSED",5.747934,49.6,333.6,72.9,356.4,283.5,284,81177,5.581493e-10,5.067143e-05,2.915095e-08,0.9991933,0.0007560031,"PR","BL",1,7919.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.9444,NA,2,0.05762738,0.0002034042,0.1114769,0.1890668,0.4577453,0.0003079397,0.1835722,264.45,"0:04:24.5",3,0.01027703,4.84631e-09,0.9136145,0.04438065,0.03146315,3.367482e-05,0.0002309908,180.65,7919.5,"2018-07-17 17:29:19",135.5,NA,0.006227367,0.1418648,11,93.5,99.065,0.005987638,0.005995093,0.0339522,0.0001017045,0.5125457,0.1167237,0.2446042,0.0001708073,0.09190162,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251837,251837,4655,"T176",46554.5,4655,0.03464684,4.588205e-05,0.07750929,0.2038755,0.02491189,0.03099572,0.6280149,37.5,332,37.2,331.7,294.5,294.5,86736.5,NA,"CLOSED",3.909852,50,308,79,337,258,258,66564,0.002247556,0.02271795,0.006135189,0.8276563,0.141243,"PR","BL",1,7949.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.7292,NA,2,0.3357148,1.951789e-05,0.11682,0.0002831989,0.3634938,8.502509e-05,0.1835836,264.8056,NA,3,0.01051732,1.904869e-05,0.1902647,0.1661253,0.6247422,7.872383e-05,0.008252706,181.65,7949.5,"2018-07-17 17:29:20",136.5,NA,0.006214129,0.1412242,11,91.5,99.18,0.005987638,0.005995093,0.1731161,1.928329e-05,0.1535423,0.08320426,0.494118,8.187446e-05,0.09591817,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251838,251838,4656,"T176",46564.5,4656,0.03304218,2.177947e-05,0.06497512,0.09823444,0.0359152,0.0304564,0.7373549,34,327.2,43.3,336.5,293.2,293.2,85975.4,NA,"CLOSED",3.92761,47.6,310.8,85.9,349,263.1,263.2,69486.6,1.987033e-06,0.001815073,1.567616e-05,0.9910659,0.007101374,"PR","BL",1,7979.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.1333,"0:04:26.5",2,0.1528867,0.0003166366,0.1951346,0.0002717915,0.3730684,0.002365221,0.2759566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.65,7979.5,"2018-07-17 17:29:21",137.5,NA,0.006199876,0.1405838,11.5,89,99.255,0.005987638,0.005995093,0.1528867,0.0003166366,0.1951346,0.0002717915,0.3730684,0.002365221,0.2759566,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251839,251839,4657,"T176",46574.5,4657,0.08920267,0.0001850206,0.1794442,0.0706237,0.1020771,0.06154509,0.4969223,36,327.7,50.7,342.4,291.7,291.7,85091.9,NA,"CLOSED",3.759384,42.8,316.4,93.9,367.2,273.3,273.6,75331.8,7.61427e-07,3.692725e-06,7.956947e-08,0.2630492,0.7369462,"PR","BL",1,8009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.7333,NA,2,0.06043673,1.507781e-07,0.04148746,1.167068e-05,0.4020818,1.456432e-06,0.4959808,267.1667,NA,3,0.07834476,0.0002991175,0.8854976,0.00167408,0.02562779,0.004545112,0.004011556,183.65,8009.5,"2018-07-17 17:29:22",138.5,NA,0.006184869,0.1401034,12,89,99.29,0.005987638,0.005995093,0.06939074,0.0001496341,0.4634925,0.0008428753,0.2138548,0.002273284,0.2499962,"Neutral",0,"Emotion",1,NA,NA,NA,NA,"Neutral",0,"Emotion",1,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
